location,poi_type,Type,latitude,longitude,free_bikes
"002635 - Concert Hall Approach 1, South Bank","['American Restaurant', 'Steakhouse']",Park,51.505044,-0.115851,2
"002635 - Concert Hall Approach 1, South Bank","['Bar', 'Pizzeria']",Park,51.505044,-0.115851,2
"002635 - Concert Hall Approach 1, South Bank","['Wine Bar', 'Restaurant']",Park,51.505044,-0.115851,2
"300241 - Handyside Street, King's Cross","['Café', 'Restaurant']",Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Park'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Nature Preserve'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Restaurant'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Grocery Store / Supermarket'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['College Arts Building'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Clothing Store'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Park'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Brewery'],Park,51.5372405623,-0.124807385707,8
"300241 - Handyside Street, King's Cross",['Restaurant'],Park,51.5372405623,-0.124807385707,8
"200009 - Stebondale Street, Cubitt Town",['Park'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Historic and Protected Site'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Tanning Salon'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Music Store'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Grocery Store / Supermarket'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Bakery'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Sports Club'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Bakery'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Preschool'],Park,51.489096,-0.009205,16
"200009 - Stebondale Street, Cubitt Town",['Pub'],Park,51.489096,-0.009205,16
"300211 - Ossulston Street, Somers Town",['Grocery Store / Supermarket'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town","['Cocktail Bar', 'Hotel Bar', 'English Restaurant']",Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town","['Bakery', 'Tea Room', 'Restaurant']",Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Restaurant'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Restaurant'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Coffee Shop'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Nature Preserve'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Park'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Dog Park'],Park,51.5293,-0.12827903,25
"300211 - Ossulston Street, Somers Town",['Fast Food Restaurant'],Park,51.5293,-0.12827903,25
"200106 - Spanish Road, Clapham Junction",['Chiropractor'],Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction",['Pet Service'],Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction",['Health and Beauty Service'],Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction","['Cocktail Bar', 'Café', 'Restaurant']",Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction","['Wine Bar', 'Gastropub', 'English Restaurant']",Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction",['Furniture and Home Store'],Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction","['Coffee Shop', 'Restaurant']",Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction",['Dining and Drinking'],Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction",['Motorsports Store'],Park,51.45922541,-0.180884959,12
"200106 - Spanish Road, Clapham Junction",['Hair Salon'],Park,51.45922541,-0.180884959,12
"001184 - St. Mary Axe, Aldgate",['Hotel'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Real Estate Service'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Parking'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Human Resources Agency'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Park'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Parking'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Attorney / Law Office'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Insurance Agency'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Park'],Park,51.51422502,-0.080660083,3
"001184 - St. Mary Axe, Aldgate",['Bus Station'],Park,51.51422502,-0.080660083,3
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Golf Course'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Sports Club'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Residential Building'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Hotel'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Parking'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush","['Cottage / Cabin', 'Hotel']",Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Office'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Computer Repair Service'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Park'],Park,51.5015946,-0.222293381,23
"200209 - Shepherd's Bush Road North, Shepherd's Bush",['Business and Professional Services'],Park,51.5015946,-0.222293381,23
"001223 - Buxton Street 1, Shoreditch",['Park'],Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch","['Fish and Chips Shop', 'Fast Food Restaurant']",Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch",['Housewares Store'],Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch","['Cocktail Bar', 'Pub', 'Restaurant']",Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch","['Bakery', 'Café', 'Restaurant']",Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch",['English Restaurant'],Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch",['Hair Salon'],Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch","['Café', 'Coffee Shop', 'Italian Restaurant']",Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch","['Café', 'Fast Food Restaurant']",Park,51.521776,-0.068856,10
"001223 - Buxton Street 1, Shoreditch",['Parking'],Park,51.521776,-0.068856,10
"200148 - Ansell House, Stepney","['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']",Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Urban Park'],Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney","['Chinese Restaurant', 'Fast Food Restaurant', 'Thai Restaurant']",Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Convenience Store'],Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Concert Hall'],Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Convenience Store'],Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney","['Beer Bar', 'Restaurant']",Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Gym and Studio'],Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Art Gallery'],Park,51.520019,-0.05438,4
"200148 - Ansell House, Stepney",['Arepa Restaurant'],Park,51.520019,-0.05438,4
"200109 - Alpha Grove, Millwall","['Water Sports', 'Tour Provider']",Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall","['Bar', 'Restaurant']",Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Nail Salon'],Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall","['Pub', 'Dutch Restaurant']",Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Sports and Recreation'],Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Park'],Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Health and Beauty Service'],Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Retail'],Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Health and Beauty Service'],Park,51.497304,-0.022793,7
"200109 - Alpha Grove, Millwall",['Convenience Store'],Park,51.497304,-0.022793,7
"200010 - Manresa Road, Chelsea","['Café', 'Coffee Shop', 'Restaurant']",Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Dining and Drinking'],Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea","['American Restaurant', 'Steakhouse']",Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Restaurant'],Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea","['Optometrist', 'Eyecare Store']",Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Juice Bar'],Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Department Store'],Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Grocery Store / Supermarket'],Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Organic Grocery'],Park,51.486892,-0.170983,15
"200010 - Manresa Road, Chelsea",['Nail Salon'],Park,51.486892,-0.170983,15
"001136 - London Zoo,  The Regent's Park",['Sports and Recreation'],Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park",['Park'],Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park","['Concert Hall', 'Music Venue', 'Theater']",Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park","['Bar', 'Restaurant']",Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park",['Landmarks and Outdoors'],Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park","['Café', 'Restaurant']",Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park",['Sports and Recreation'],Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park",['Bus Stop'],Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park",['Rugby Pitch'],Park,51.53583617,-0.156285395,12
"001136 - London Zoo,  The Regent's Park",['Bus Stop'],Park,51.53583617,-0.156285395,12
"300040 - Ada Street, Hackney Central",['Butcher'],Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central","['Café', 'Coffee Shop', 'Restaurant']",Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central","['Pub', 'Gastropub']",Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central","['Fish Market', 'Grocery Store / Supermarket']",Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central","['Bakery', 'Restaurant']",Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central",['Park'],Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central",['Framing Store'],Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central",['Hotel'],Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central","['Café', 'Restaurant']",Park,51.53571683,-0.060291813,45
"300040 - Ada Street, Hackney Central",['Antique Store'],Park,51.53571683,-0.060291813,45
"300045 - Albert Bridge Road, Battersea Park",['Pizzeria'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Playground'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Italian Restaurant'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Grocery Store / Supermarket'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Park'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Plaza'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Home Improvement Service'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Other Great Outdoors'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Mini Golf Course'],Park,51.47439218,-0.163347594,4
"300045 - Albert Bridge Road, Battersea Park",['Travel and Transportation'],Park,51.47439218,-0.163347594,4
"001083 - Commercial Street, Shoreditch",['Hair Salon'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch","['Café', 'Coffee Shop', 'Italian Restaurant']",Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Park'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Parking'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Plaza'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Clothing Store'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Parking'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Parking'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Parking'],Park,51.52127071,-0.0755789,16
"001083 - Commercial Street, Shoreditch",['Parking'],Park,51.52127071,-0.0755789,16
"300098 - Hurlingham Park, Parsons Green",['Park'],Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green","['Fish and Chips Shop', 'English Restaurant', 'Fast Food Restaurant']",Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green","['Cheese Store', 'Gourmet Store', 'Grocery Store / Supermarket']",Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green","['Pizzeria', 'Italian Restaurant']",Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green",['Tennis Court'],Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green","['BBQ Joint', 'Steakhouse']",Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green",['Park'],Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green",['Juice Bar'],Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green",['Park'],Park,51.470131,-0.20464,9
"300098 - Hurlingham Park, Parsons Green",['Soccer Field'],Park,51.470131,-0.20464,9
"200078 - Aberfeldy Street, Poplar","['Café', 'English Restaurant', 'Fast Food Restaurant']",Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Park'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Dry Cleaner'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Fast Food Restaurant'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Media Agency'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Restaurant'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['High School'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Health Food Store'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Public and Social Service'],Park,51.513548,-0.005659,8
"200078 - Aberfeldy Street, Poplar",['Retail'],Park,51.513548,-0.005659,8
"001026 - Roscoe Street, St. Luke's",['Park'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Park'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Park'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Park'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Scenic Lookout'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Parking'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Parking'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",[],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Business and Professional Services'],Park,51.52295439,-0.094934859,9
"001026 - Roscoe Street, St. Luke's",['Parking'],Park,51.52295439,-0.094934859,9
"300216 - Gas Holders, Battersea Park","['Wine Bar', 'Greek Restaurant', 'Italian Restaurant']",Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Juice Bar'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Park'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Plaza'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Convenience Store'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park","['Pub', 'Eastern European Restaurant']",Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Grocery Store / Supermarket'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Track'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Playground'],Park,51.477966,-0.14785703,25
"300216 - Gas Holders, Battersea Park",['Pizzeria'],Park,51.477966,-0.14785703,25
"200123 - Burdett Road, Mile End",['Skate Park'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End","['Coffee Shop', 'Fast Food Restaurant']",Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End",['Gym and Studio'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End",['Park'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End",['Urban Park'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End",['Convenience Store'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End","['Automotive Repair Shop', 'Smog Check Shop', 'Tire Repair Shop']",Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End",['Sports and Recreation'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End",['Food and Beverage Retail'],Park,51.516196,-0.029138,30
"200123 - Burdett Road, Mile End","['Bed and Breakfast', 'Hotel']",Park,51.516196,-0.029138,30
"200187 - Morie Street, Wandsworth",['Flower Store'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Health and Beauty Service'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Car Wash and Detail'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Deli'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth","['Bakery', 'Cupcake Shop']",Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Mini Golf Course'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Motorsports Store'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Swimming Pool'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth",['Vintage and Thrift Store'],Park,51.45995384,-0.190184054,9
"200187 - Morie Street, Wandsworth","['Café', 'Sandwich Restaurant']",Park,51.45995384,-0.190184054,9
"300100 - Limburg Road, Clapham Junction","['Coffee Shop', 'Restaurant']",Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Grocery Store / Supermarket'],Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Bakery'],Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Dining and Drinking'],Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Grocery Store / Supermarket'],Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction","['Pub', 'Restaurant']",Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction","['Sports Bar', 'Restaurant']",Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Hair Salon'],Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Health Food Store'],Park,51.4619230679,-0.165297856693,9
"300100 - Limburg Road, Clapham Junction",['Hair Salon'],Park,51.4619230679,-0.165297856693,9
"002682 - Turquoise Island, Notting Hill",['Landmarks and Outdoors'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Bar'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Park'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Hotel'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Bus Stop'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Skate Park'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Hotel'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Driving School'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['College Cafeteria'],Park,51.51431171,-0.200838199,15
"002682 - Turquoise Island, Notting Hill",['Playground'],Park,51.51431171,-0.200838199,15
"200133 - South Lambeth Road, Vauxhall",['Park'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Tennis Court'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Fish and Chips Shop'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Playground'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall","['Café', 'English Restaurant']",Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Convenience Store'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Grocery Store / Supermarket'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Basketball Court'],Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall","['American Restaurant', 'Steakhouse']",Park,51.481747,-0.124642,2
"200133 - South Lambeth Road, Vauxhall",['Liquor Store'],Park,51.481747,-0.124642,2
"300042 - Upper Richmond Road, Putney","['Café', 'Coffee Shop', 'Fast Food Restaurant']",Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney","['Cocktail Bar', 'Wine Bar', 'Pizzeria']",Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney",['Community College'],Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney",['Mini Golf Course'],Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney","['Pub', 'Gastropub', 'English Restaurant']",Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney",['Dry Cleaner'],Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney",['Residential Building'],Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney",['Clothing Store'],Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney","['Chinese Restaurant', 'Sushi Restaurant']",Park,51.45971528,-0.212145939,16
"300042 - Upper Richmond Road, Putney",['Real Estate Agency'],Park,51.45971528,-0.212145939,16
"200092 - Mudchute DLR, Cubitt Town",['Park'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town","['Water Sports', 'Tour Provider']",Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Health and Beauty Service'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Park'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Historic and Protected Site'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Health and Medicine'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Gym and Studio'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Office'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Tanning Salon'],Park,51.490645,-0.014582,12
"200092 - Mudchute DLR, Cubitt Town",['Sports Club'],Park,51.490645,-0.014582,12
"300252 - Canada Water Station, Rotherhithe",['Park'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Bar'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Rail Station'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Cocktail Bar'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Park'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Cocktail Bar'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe","['Café', 'Coffee Shop', 'Restaurant']",Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Park'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Church'],Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",['Coffee Shop'],Park,51.498439,-0.049150215,18
"022182 - South Parade, Chelsea","['American Restaurant', 'Steakhouse']",Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Juice Bar'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Juice Bar'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Dining and Drinking'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Bakery'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Grocery Store / Supermarket'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Organic Grocery'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Restaurant'],Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea","['Café', 'Coffee Shop', 'Restaurant']",Park,51.48902,-0.17524,5
"022182 - South Parade, Chelsea",['Gift Store'],Park,51.48902,-0.17524,5
"001093 - Kennington Cross, Kennington",['Coffee Shop'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Park'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Park'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Health and Medicine'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Hotel'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Accounting and Bookkeeping Service'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington","['Café', 'Coffee Shop', 'Restaurant']",Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Hair Salon'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['College Arts Building'],Park,51.48894022,-0.111435796,22
"001093 - Kennington Cross, Kennington",['Park'],Park,51.48894022,-0.111435796,22
"200193 - Snowsfields, London Bridge","['Bar', 'Restaurant']",Park,51.50215353,-0.083632928,31
"200193 - Snowsfields, London Bridge",['Grocery Store / Supermarket'],Park,51.50215353,-0.083632928,31
"200193 - Snowsfields, London Bridge",['Park'],Park,51.50215353,-0.083632928,31
"200193 - Snowsfields, London Bridge",['Bakery'],Park,51.50215353,-0.083632928,31
"200193 - Snowsfields, London Bridge",['Italian Restaurant'],Park,51.50215353,-0.083632928,31
"200193 - Snowsfields, London Bridge","['Burger Joint', 'American Restaurant']",Park,51.50215353,-0.083632928,31
"200193 - Snowsfields, London Bridge",['Park'],Park,51.50215353,-0.083632928,31
